时间序列	通 道: 1	通 道: 2	通 道: 3	通 道: 4	通 道: 5	通 道: 6	通 道: 7	通 道: 8	通 道: 9	通 道: 10	通 道: 11	通 道: 12	
0.020000	0.000333	0.000018	-0.000007	0.000001	-0.000003	-0.000082	-0.000013	0.000017	0.000026	0.000000	-0.000353	-0.000000	-0.000003	0.000006	0.000021	-0.000005	-0.000004	0.000002	0.000006	0.000008	0.000008	-0.000001	-0.000010	-0.000001	
0.021000	0.000334	0.000029	-0.000004	0.000007	-0.000002	-0.000082	-0.000007	0.000019	0.000026	0.000001	-0.000345	0.000002	-0.000002	0.000010	0.000041	0.000013	0.000009	0.000007	0.000007	0.000012	0.000012	0.000006	-0.000010	0.000005	
0.022000	0.000335	0.000035	-0.000001	0.000008	-0.000002	-0.000081	-0.000003	0.000020	0.000030	0.000004	-0.000338	0.000003	0.000001	0.000010	0.000041	0.000012	0.000009	0.000006	0.000007	0.000012	0.000014	0.000007	-0.000010	0.000007	
0.023000	0.000336	0.000025	-0.000006	0.000004	-0.000004	-0.000082	-0.000008	0.000022	0.000034	0.000007	-0.000362	-0.000001	-0.000002	-0.000001	0.000017	-0.000010	-0.000006	-0.000001	0.000003	0.000005	0.000006	-0.000003	-0.000012	-0.000004	
0.024000	0.000333	0.000014	-0.000009	-0.000000	-0.000007	-0.000085	-0.000013	0.000020	0.000032	0.000006	-0.000370	-0.000004	-0.000006	-0.000006	0.000011	-0.000018	-0.000012	-0.000003	0.000002	0.000004	0.000003	-0.000007	-0.000013	-0.000011	
0.025000	0.000332	0.000019	-0.000003	0.000001	-0.000005	-0.000087	-0.000011	0.000018	0.000030	0.000007	-0.000352	-0.000000	-0.000001	0.000006	0.000034	0.000001	0.000001	0.000004	0.000006	0.000010	0.000009	0.000001	-0.000012	-0.000003	
0.026000	0.000334	0.000032	0.000001	0.000006	-0.000000	-0.000080	-0.000005	0.000019	0.000030	0.000007	-0.000352	0.000005	0.000005	0.000021	0.000049	0.000021	0.000015	0.000012	0.000008	0.000014	0.000013	0.000009	-0.000010	0.000006	
0.027000	0.000336	0.000037	0.000003	0.000009	0.000001	-0.000077	-0.000004	0.000020	0.000029	0.000006	-0.000360	0.000005	0.000001	0.000022	0.000040	0.000014	0.000008	0.000009	0.000008	0.000011	0.000014	0.000009	-0.000007	0.000007	
0.028000	0.000335	0.000030	-0.000001	0.000004	-0.000002	-0.000079	-0.000008	0.000019	0.000029	0.000005	-0.000347	-0.000002	-0.000005	0.000017	0.000023	-0.000009	-0.000006	0.000000	0.000006	0.000007	0.000009	0.000000	-0.000007	0.000001	
0.029000	0.000333	0.000020	-0.000007	0.000001	-0.000002	-0.000080	-0.000009	0.000019	0.000031	0.000003	-0.000339	-0.000003	-0.000004	0.000018	0.000018	-0.000013	-0.000006	-0.000002	0.000001	0.000004	0.000004	-0.000006	-0.000011	-0.000005	
0.030000	0.000333	0.000021	-0.000005	0.000004	-0.000003	-0.000081	-0.000009	0.000021	0.000032	0.000004	-0.000356	0.000003	0.000001	0.000024	0.000030	0.000004	0.000003	0.000003	0.000002	0.000007	0.000008	-0.000001	-0.000010	-0.000002	
0.031000	0.000335	0.000032	-0.000002	0.000006	-0.000001	-0.000082	-0.000005	0.000023	0.000030	0.000007	-0.000360	0.000004	0.000001	0.000026	0.000040	0.000014	0.000007	0.000005	0.000007	0.000013	0.000012	0.000005	-0.000007	0.000005	
0.032000	0.000336	0.000031	-0.000004	0.000005	-0.000001	-0.000081	-0.000007	0.000021	0.000028	0.000005	-0.000348	0.000000	-0.000003	0.000015	0.000025	0.000000	-0.000002	0.000002	0.000007	0.000011	0.000009	0.000003	-0.000007	0.000002	
0.033000	0.000334	0.000019	-0.000007	0.000004	-0.000006	-0.000082	-0.000013	0.000017	0.000028	0.000004	-0.000351	0.000000	-0.000007	0.000004	0.000010	-0.000012	-0.000010	-0.000001	0.000008	0.000005	0.000006	-0.000002	-0.000008	-0.000006	
0.034000	0.000334	0.000017	-0.000008	0.000004	-0.000005	-0.000082	-0.000014	0.000017	0.000030	0.000005	-0.000352	-0.000000	-0.000005	0.000007	0.000018	-0.000006	-0.000008	-0.000001	0.000010	0.000005	0.000007	-0.000001	-0.000010	-0.000006	
0.035000	0.000334	0.000023	-0.000005	0.000006	-0.000003	-0.000080	-0.000008	0.000019	0.000030	0.000005	-0.000343	-0.000001	-0.000001	0.000011	0.000037	0.000009	0.000002	0.000005	0.000009	0.000011	0.000010	0.000004	-0.000009	0.000003	
0.036000	0.000333	0.000031	-0.000001	0.000008	-0.000002	-0.000079	-0.000005	0.000020	0.000028	0.000005	-0.000343	0.000001	-0.000000	0.000008	0.000041	0.000014	0.000007	0.000009	0.000008	0.000013	0.000013	0.000006	-0.000007	0.000010	
0.037000	0.000334	0.000029	-0.000001	0.000004	-0.000003	-0.000080	-0.000007	0.000018	0.000028	0.000005	-0.000347	0.000001	-0.000003	0.000003	0.000026	-0.000001	-0.000003	0.000003	0.000007	0.000009	0.000009	-0.000001	-0.000009	0.000003	
0.038000	0.000333	0.000020	-0.000003	0.000000	-0.000004	-0.000081	-0.000012	0.000019	0.000028	0.000004	-0.000342	0.000001	-0.000005	0.000002	0.000015	-0.000013	-0.000009	-0.000002	0.000005	0.000004	0.000006	-0.000003	-0.000009	-0.000006	
0.039000	0.000332	0.000019	-0.000003	0.000002	-0.000005	-0.000082	-0.000012	0.000020	0.000029	0.000005	-0.000343	0.000003	-0.000004	0.000006	0.000025	-0.000002	-0.000001	0.000003	0.000006	0.000005	0.000008	0.000002	-0.000007	-0.000002	
0.040000	0.000332	0.000031	-0.000002	0.000007	-0.000002	-0.000080	-0.000009	0.000021	0.000031	0.000006	-0.000354	0.000004	-0.000002	0.000015	0.000041	0.000017	0.000010	0.000010	0.000009	0.000011	0.000013	0.000007	-0.000005	0.000009	
